Zebrafish chromosome,Start position,Stop position,Amplification_G-score,Deletion_G-score,Amplification_q-value,Deletion_q-value,Zebrafish gene ID
zv4,61652828,61658323,133,729,0,1.139372314,ZDB-GENE-081103-48
zv4,61672620,61696688,133,729,0,1.139372314,ZDB-GENE-081103-9
zv4,61765241,61780736,133,729,0,1.139372314,ZDB-GENE-081103-21
zv4,61814879,61844812,133,796,0,1.446862373,ZDB-GENE-091204-408
zv4,61591041,61615473,133,729,0,1.139372314,ZDB-GENE-081103-15
zv4,61731185,61749463,133,729,0,1.139372314,ZDB-GENE-081103-22
zv4,61874514,61880599,50,796,0,1.629351229,ZDB-GENE-030131-4747
zv4,61887203,61893205,50,826,0,1.750274153,ZDB-GENE-051113-192
zv4,61936429,61940560,50,826,0,1.872771903,ZDB-GENE-080220-2
zv4,61954567,61960605,50,826,0,1.872771903,ZDB-GENE-081103-56
zv4,61965012,61974762,50,791,0,1.587872304,ZDB-GENE-100917-3
zv4,61814879,61844812,50,796,0,1.446862373,ZDB-GENE-091204-408
zv4,61846340,61858234,50,796,0,1.629351229,ZDB-GENE-071004-20
zv4,61926236,61933730,50,826,0,1.872771903,ZDB-GENE-050410-8
zv4,62004158,62016741,95,702,0,1.004812731,ZDB-GENE-040426-1326
zv4,62017255,62038573,95,702,0,0.95694802,ZDB-GENE-040426-2596
zv4,62041878,62059140,95,727,0,1.031511937,ZDB-GENE-040426-1
zv4,62065768,62081128,95,727,0,1.124926747,ZDB-GENE-020419-38
zv5,191705,193982,131,648,0,0.626054914,ZDB-GENE-060929-812
zv5,245831,250459,131,648,0,0.626054914,ZDB-GENE-040426-2572
zv5,500770,542621,153,427,0,0,ZDB-GENE-040912-178
zv5,718774,739591,176,404,0,0,ZDB-GENE-031204-9
zv5,638531,675303,176,404,0,0,ZDB-GENE-030131-5877
zv5,851171,863939,187,418,0,0,ZDB-GENE-990415-56
zv5,1413494,1429219,110,413,0,0,ZDB-GENE-040426-1977
zv5,1437051,1456383,110,413,0,0,ZDB-GENE-030131-9049
zv5,1566928,1594021,110,357,0,0,ZDB-GENE-100922-222
zv5,1597302,1741137,110,332,0,0,ZDB-GENE-081104-27
zv5,1597302,1741137,187,332,0,0,ZDB-GENE-081104-27
zv5,1751284,1806472,110,332,0,0,ZDB-GENE-081030-1
zv5,1597302,1741137,110,332,0,0,ZDB-GENE-081104-27
zv5,2107092,2108816,131,356,0,0,ZDB-GENE-070705-255
zv5,2059988,2072826,131,356,0,0,ZDB-GENE-000629-1
zv5,2112132,2157129,131,317,0,0,ZDB-GENE-050522-210
zv5,2177996,2209499,131,317,0,0,ZDB-GENE-070705-256
zv5,1942988,1978969,131,317,0,0,ZDB-GENE-040930-11
zv5,2436630,2448392,364,317,0,0,ZDB-GENE-080204-85
zv5,2513293,2521203,114,317,0,0,ZDB-GENE-031001-11
zv5,2798462,2835718,134,317,0,0,ZDB-GENE-040426-986
zv5,3081054,3104419,155,317,0,0,ZDB-GENE-070410-42
zv5,3104821,3113670,155,317,0,0,ZDB-GENE-040718-214
zv5,3584621,3590804,147,272,0,0,ZDB-GENE-030326-4
zv5,3518464,3561826,147,272,0,0,ZDB-GENE-011115-1
zv5,3879855,3902996,132,361,0,0,ZDB-GENE-100922-66
zv5,3908754,3926118,132,324,0,0,ZDB-GENE-060825-212
zv5,3945258,3954984,132,324,0,0,ZDB-GENE-040426-1114
zv5,3931672,3945032,132,324,0,0,ZDB-GENE-100921-12
zv5,4014133,4018345,93,382,0,0,ZDB-GENE-080204-94
zv5,4023569,4059594,93,342,0,0,ZDB-GENE-060929-52
zv5,4023569,4059594,140,342,0,0,ZDB-GENE-060929-52
zv5,4062000,4150251,140,370,0,0,ZDB-GENE-060929-324
zv5,4062000,4150251,160,370,0,0,ZDB-GENE-060929-324
zv5,4158110,4211897,160,354,0,0,ZDB-GENE-060531-57
zv5,4216874,4227037,194,269,0,0,ZDB-GENE-060526-153
zv5,4216874,4227037,316,269,0,0,ZDB-GENE-060526-153
zv5,4230811,4237666,316,269,0,0,ZDB-GENE-060526-151
zv5,4242809,4252482,316,269,0,0,ZDB-GENE-060526-152
zv5,4261225,4304755,196,267,0,0,ZDB-GENE-020419-13
zv5,4339516,4350162,196,267,0,0,ZDB-GENE-050913-41
zv5,4305932,4325985,196,267,0,0,ZDB-GENE-030131-1096
zv5,4373742,4373894,180,390,0,0,ZDB-GENE-110411-88
zv5,4406639,4417553,182,292,0,0,ZDB-GENE-060929-1114
zv5,4406639,4417553,283,292,0,0,ZDB-GENE-060929-1114
zv5,4406639,4417553,298,292,0,0,ZDB-GENE-060929-1114
zv5,4447662,4456545,197,266,0,0,ZDB-GENE-061013-189
zv5,4893514,4895594,194,251,0,0,ZDB-GENE-060526-378
zv5,5007620,5007804,194,251,0,0,ZDB-GENE-050114-3
zv5,5157965,5185367,248,251,0,0,ZDB-GENE-060929-372
zv5,5157965,5185367,194,251,0,0,ZDB-GENE-060929-372
zv5,5270646,5293858,194,251,0,0,ZDB-GENE-031218-1
zv5,5362835,5403271,175,224,0,0,ZDB-GENE-041111-178
zv5,5362835,5403271,229,224,0,0,ZDB-GENE-041111-178
zv5,6243430,6270967,223,247,0,0,ZDB-GENE-050703-8
zv5,6512450,6515054,197,247,0,0,ZDB-GENE-050306-36
zv5,6411256,6446287,197,247,0,0,ZDB-GENE-050208-317
zv5,7013208,7022990,133,264,0,0,ZDB-GENE-040801-246
zv5,7033030,7081061,133,376,0,0,ZDB-GENE-040801-147
zv5,7033030,7081061,94,376,0,0,ZDB-GENE-040801-147
zv5,7033030,7081061,62,376,0,0,ZDB-GENE-040801-147
zv5,7033030,7081061,124,376,0,0,ZDB-GENE-040801-147
zv5,7628609,7647599,177,293,0,0,ZDB-GENE-060130-2
zv5,7703611,7765230,177,260,0,0,ZDB-GENE-060526-49
zv5,7777594,7811059,297,260,0,0,ZDB-GENE-060526-48
zv5,7897507,7948052,184,358,0,0,ZDB-GENE-060526-47
zv5,7820162,7886515,184,260,0,0,ZDB-GENE-050327-16
zv5,7897507,7948052,226,358,0,0,ZDB-GENE-060526-47
zv5,7897507,7948052,203,358,0,0,ZDB-GENE-060526-47
zv5,7897507,7948052,316,358,0,0,ZDB-GENE-060526-47
zv5,8066895,8107389,209,219,0,0,ZDB-GENE-050417-32
zv5,8132075,8249687,209,219,0,0,ZDB-GENE-030131-2159
zv5,8132075,8249687,180,219,0,0,ZDB-GENE-030131-2159
zv5,8132075,8249687,151,219,0,0,ZDB-GENE-030131-2159
zv5,8132075,8249687,175,219,0,0,ZDB-GENE-030131-2159
zv5,8268735,8340848,199,219,0,0,ZDB-GENE-060526-121
zv5,8418881,8439378,199,261,0,0,ZDB-GENE-110408-12
zv5,8496322,8532617,213,243,0,0,ZDB-GENE-070705-526
zv5,8559160,8622904,199,243,0,0,ZDB-GENE-040718-401
zv5,8817825,8842843,199,294,0,0,ZDB-GENE-991208-8
zv5,8496322,8532617,199,243,0,0,ZDB-GENE-070705-526
zv5,8817825,8842843,158,294,0,0,ZDB-GENE-991208-8
zv5,8844365,8921003,158,277,0,0,ZDB-GENE-100921-23
zv5,8844365,8921003,185,277,0,0,ZDB-GENE-100921-23
zv5,8967555,9010280,186,211,0,0,ZDB-GENE-030131-9864
zv5,9094420,9106454,213,185,0,0,ZDB-GENE-060526-364
zv5,8967555,9010280,213,211,0,0,ZDB-GENE-030131-9864
zv5,9011964,9038469,213,211,0,0,ZDB-GENE-040801-247
zv5,9108904,9128289,213,185,0,0,ZDB-GENE-060526-365
zv5,9040531,9061707,213,211,0,0,ZDB-GENE-060526-363
zv5,9162918,9210932,213,161,0,0,ZDB-GENE-060828-1
zv5,9162918,9210932,262,161,0,0,ZDB-GENE-060828-1
zv5,9162918,9210932,342,161,0,0,ZDB-GENE-060828-1
zv5,9317662,9349597,162,161,0,0,ZDB-GENE-060531-19
zv5,9317662,9349597,194,161,0,0,ZDB-GENE-060531-19
zv5,9463872,9466923,225,161,0,0,ZDB-GENE-051130-1
zv5,9471688,9483668,225,161,0,0,ZDB-GENE-060526-28
zv5,9505781,9507530,225,161,0,0,ZDB-GENE-060531-11
zv5,9527677,9529402,225,161,0,0,ZDB-GENE-060531-12
zv5,9537609,9540278,225,161,0,0,ZDB-GENE-060531-10
zv5,9559885,9564024,225,161,0,0,ZDB-GENE-060526-26
zv5,9317662,9349597,225,161,0,0,ZDB-GENE-060531-19
zv5,9440923,9462855,225,161,0,0,ZDB-GENE-060526-29
zv5,9540987,9554968,225,161,0,0,ZDB-GENE-040801-73
zv5,9573068,9610248,225,206,0,0,ZDB-GENE-060526-27
zv5,9567028,9572926,225,161,0,0,ZDB-GENE-060526-25
zv5,9611808,9614914,209,206,0,0,ZDB-GENE-060526-24
zv5,9617541,9630612,209,206,0,0,ZDB-GENE-070424-121
zv5,9573068,9610248,209,206,0,0,ZDB-GENE-060526-27
zv5,9617541,9630612,245,206,0,0,ZDB-GENE-070424-121
zv5,9641908,9678348,268,161,0,0,ZDB-GENE-060526-169
zv5,9803912,9804673,247,161,0,0,ZDB-GENE-040115-1
zv5,9845438,9850841,247,473,0,0,ZDB-GENE-100402-3
zv5,9996493,10090568,265,161,0,0,ZDB-GENE-041210-358
zv5,9996493,10090568,237,161,0,0,ZDB-GENE-041210-358
zv5,10107059,10303137,212,185,0,0,ZDB-GENE-041210-359
zv5,10377973,10438224,239,216,0,0,ZDB-GENE-041210-162
zv5,10107059,10303137,239,185,0,0,ZDB-GENE-041210-359
zv5,10377973,10438224,187,216,0,0,ZDB-GENE-041210-162
zv5,10606824,10607450,239,161,0,0,ZDB-GENE-061201-9
zv5,10675490,10838709,212,191,0,0,ZDB-GENE-070705-135
zv5,10675490,10838709,245,191,0,0,ZDB-GENE-070705-135
zv5,10675490,10838709,270,191,0,0,ZDB-GENE-070705-135
zv5,10890952,10909862,237,191,0,0,ZDB-GENE-070705-229
zv5,10922206,10953785,237,191,0,0,ZDB-GENE-070705-96
zv5,10954245,10963943,237,191,0,0,ZDB-GENE-040426-1617
zv5,10963582,10989846,237,191,0,0,ZDB-GENE-030131-8942
zv5,10991702,11001033,237,191,0,0,ZDB-GENE-070705-97
zv5,10675490,10838709,237,191,0,0,ZDB-GENE-070705-135
zv5,11139518,11146409,237,191,0,0,ZDB-GENE-041014-76
zv5,11172980,11174022,212,260,0,0,ZDB-GENE-070705-371
zv5,11243467,11244095,238,191,0,0,ZDB-GENE-070705-372
zv5,11415158,11416146,238,191,0,0,ZDB-GENE-070705-431
zv5,11419290,11419660,238,191,0,0,ZDB-GENE-070705-432
zv5,11396269,11408016,238,191,0,0,ZDB-GENE-070705-430
zv5,11761444,11762862,219,191,0,0,ZDB-GENE-040310-1
zv5,12495962,12502421,248,191,0,0,ZDB-GENE-050522-418
zv5,13099208,13107068,250,193,0,0,ZDB-GENE-050327-38
zv5,12900460,12924937,250,193,0,0,ZDB-GENE-100922-229
zv5,12929285,12952804,250,193,0,0,ZDB-GENE-040426-2632
zv5,13005308,13032130,250,193,0,0,ZDB-GENE-050522-168
zv5,13121185,13151757,250,193,0,0,ZDB-GENE-991008-17
zv5,12816213,12897784,250,193,0,0,ZDB-GENE-080722-7
zv5,12952809,12994300,250,193,0,0,ZDB-GENE-080204-111
zv5,13188827,13313998,250,193,0,0,ZDB-GENE-001101-1
zv5,13366392,13374071,250,193,0,0,ZDB-GENE-060503-412
zv5,13379670,13501138,250,176,0,0,ZDB-GENE-030131-8047
zv5,13379670,13501138,227,176,0,0,ZDB-GENE-030131-8047
zv5,13379670,13501138,137,176,0,0,ZDB-GENE-030131-8047
zv5,13379670,13501138,150,176,0,0,ZDB-GENE-030131-8047
zv5,13379670,13501138,283,176,0,0,ZDB-GENE-030131-8047
zv5,13717802,13719768,313,145,0,0,ZDB-GENE-071004-79
zv5,13915604,13916266,313,145,0,0,ZDB-GENE-060526-352
zv5,14091162,14105279,313,160,0,0,ZDB-GENE-060526-375
zv5,13705894,13727396,313,145,0,0,ZDB-GENE-081104-271
zv5,13731093,13752132,313,145,0,0,ZDB-GENE-040907-1
zv5,13765562,13788981,313,145,0,0,ZDB-GENE-030131-7476
zv5,13792749,13828183,313,145,0,0,ZDB-GENE-060526-354
zv5,13926392,13945558,313,145,0,0,ZDB-GENE-030131-9564
zv5,13945986,14007252,313,160,0,0,ZDB-GENE-070705-557
zv5,14039259,14067732,313,160,0,0,ZDB-GENE-990415-206
zv5,13751951,13762969,313,145,0,0,ZDB-GENE-081104-26
zv5,14011701,14026222,313,160,0,0,ZDB-GENE-030319-2
zv5,14111127,14182332,313,160,0,0,ZDB-GENE-040426-1096
zv5,14239452,14288962,313,160,0,0,ZDB-GENE-040808-41
zv5,14307197,14369466,463,160,0,0,ZDB-GENE-030722-2
zv5,14575941,14578542,328,130,0,0,ZDB-GENE-081022-55
zv5,14307197,14369466,328,160,0,0,ZDB-GENE-030722-2
zv5,14383696,14404537,328,160,0,0,ZDB-GENE-051128-2
zv5,14440134,14454062,328,160,0,0,ZDB-GENE-070705-37
zv5,14510877,14518072,328,130,0,0,ZDB-GENE-040808-46
zv5,14529111,14537970,328,130,0,0,ZDB-GENE-060526-182
zv5,14556212,14594925,328,130,0,0,ZDB-GENE-060526-181
zv5,14596998,14629229,328,130,0,0,ZDB-GENE-030131-751
zv5,14630172,14671653,328,130,0,0,ZDB-GENE-060526-180
zv5,14539853,14556251,328,130,0,0,ZDB-GENE-030131-662
zv5,14674591,14706502,328,130,0,0,ZDB-GENE-070705-181
zv5,14747221,14749555,226,130,0,0,ZDB-GENE-060526-138
zv5,14771134,14772113,226,130,0,0,ZDB-GENE-060531-51
zv5,14834207,14836121,226,0,0,ZDB-GENE-070424-169,
zv5,14757982,14768101,226,130,0,0,ZDB-GENE-030131-6690
zv5,14853213,14858612,268,158,0,0,ZDB-GENE-020717-1
zv5,14877539,14890972,299,158,0,0,ZDB-GENE-030131-9669
zv5,14877539,14890972,335,158,0,0,ZDB-GENE-030131-9669
zv5,14973668,14984651,335,158,0,0,ZDB-GENE-040718-457
zv5,14987893,15043611,335,318,0,0,ZDB-GENE-080718-4
zv5,14912884,14972576,335,158,0,0,ZDB-GENE-060526-246
zv5,14987893,15043611,253,318,0,0,ZDB-GENE-080718-4
zv5,14987893,15043611,179,318,0,0,ZDB-GENE-080718-4
zv5,15047466,15056446,210,318,0,0,ZDB-GENE-031121-1
zv5,14987893,15043611,210,318,0,0,ZDB-GENE-080718-4
zv5,15078490,15394058,210,172,0,0,ZDB-GENE-040426-2017
zv5,15078490,15394058,223,172,0,0,ZDB-GENE-040426-2017
zv5,15078490,15394058,252,172,0,0,ZDB-GENE-040426-2017
zv5,15078490,15394058,278,172,0,0,ZDB-GENE-040426-2017
zv5,15764145,15776444,179,897,0,2.427653301,ZDB-GENE-111012-5
zv5,15869482,15915402,354,180,0,0,ZDB-GENE-060526-110
zv5,16013831,16030874,354,180,0,0,ZDB-GENE-060526-109
zv5,16079025,16094360,354,180,0,0,ZDB-GENE-021022-2
zv5,16098238,16147039,354,177,0,0,ZDB-GENE-021022-3
zv5,16925926,16987424,353,177,0,0,ZDB-GENE-050320-77
zv5,17015506,17025366,353,177,0,0,ZDB-GENE-081104-217
zv5,16906410,16919398,353,177,0,0,ZDB-GENE-030805-5
zv5,17122083,17128948,367,177,0,0,ZDB-GENE-040426-2621
zv5,17102494,17121381,367,177,0,0,ZDB-GENE-040914-66
zv5,17266480,17284907,367,177,0,0,ZDB-GENE-040801-236
zv5,17131328,17265293,367,177,0,0,ZDB-GENE-100921-50
zv5,17694747,17697292,378,177,0,0,ZDB-GENE-070424-200
zv5,17718234,17722743,378,177,0,0,ZDB-GENE-011210-2
zv5,17898786,17907478,378,177,0,0,ZDB-GENE-070705-263
zv5,17909129,17920515,378,177,0,0,ZDB-GENE-040912-5
zv5,18819032,18819699,378,177,0,0,ZDB-GENE-060526-344
zv5,17593474,17614308,378,177,0,0,ZDB-GENE-030131-2480
zv5,18496590,18511731,378,177,0,0,ZDB-GENE-030616-593
zv5,17513075,17575187,378,177,0,0,ZDB-GENE-050208-34
zv5,17941930,17999692,378,228,0,0,ZDB-GENE-070705-262
zv5,18209517,18253045,378,177,0,0,ZDB-GENE-060526-345
zv5,18274064,18359151,378,177,0,0,ZDB-GENE-060526-5
zv5,18641026,18774893,378,177,0,0,ZDB-GENE-060526-21
zv5,19378382,19380718,355,206,0,0,ZDB-GENE-070705-104
zv5,19662208,19668188,355,256,0,0,ZDB-GENE-060526-65
zv5,19558987,19591811,355,206,0,0,ZDB-GENE-030131-3522
zv5,19673008,19696107,355,256,0,0,ZDB-GENE-040426-1223
zv5,19831552,19859596,355,256,0,0,ZDB-GENE-060526-193
zv5,20229914,20297699,355,307,0,0,ZDB-GENE-060526-251
zv5,20611063,20681231,355,256,0,0,ZDB-GENE-040426-903
zv5,19505822,19532326,355,206,0,0,ZDB-GENE-070705-487
zv5,19635417,19661150,355,256,0,0,ZDB-GENE-030131-6296
zv5,19701184,19827187,355,256,0,0,ZDB-GENE-030407-3
zv5,20696699,20708583,368,256,0,0,ZDB-GENE-050417-376
zv5,20611063,20681231,368,256,0,0,ZDB-GENE-040426-903
zv5,20688717,20694863,368,256,0,0,ZDB-GENE-030131-5254
zv5,20726792,20746543,368,285,0,0,ZDB-GENE-030131-6090
zv5,20749243,20790039,368,285,0,0,ZDB-GENE-060526-252
zv5,20790450,20798338,368,285,0,0,ZDB-GENE-040426-2548
zv5,20805535,20836246,368,285,0,0,ZDB-GENE-060526-330
zv5,20709116,20719984,368,256,0,0,ZDB-GENE-030131-683
zv5,20880537,20987659,368,256,0,0,ZDB-GENE-100921-10
zv5,20880537,20987659,473,256,0,0,ZDB-GENE-100921-10
zv5,21168831,21183494,362,256,0,0,ZDB-GENE-990415-277
zv5,21219811,21228277,362,256,0,0,ZDB-GENE-040426-2843
zv5,21272909,21277376,362,256,0,0,ZDB-GENE-060526-232
zv5,21045015,21079577,362,256,0,0,ZDB-GENE-060531-48
zv5,21117534,21119855,362,256,0,0,ZDB-GENE-060531-49
zv5,21127208,21167022,362,256,0,0,ZDB-GENE-060526-132
zv5,21197272,21217777,362,256,0,0,ZDB-GENE-060531-78
zv5,21262528,21271462,362,256,0,0,ZDB-GENE-060531-79
zv5,21277526,21293023,362,256,0,0,ZDB-GENE-041114-37
zv5,21579305,21616638,362,256,0,0,ZDB-GENE-030912-7
zv5,21097902,21110890,362,256,0,0,ZDB-GENE-060526-131
zv5,21231406,21255449,362,256,0,0,ZDB-GENE-060526-231
zv5,21495339,21536223,362,256,0,0,ZDB-GENE-050309-42
zv5,21634156,21645094,465,256,0,0,ZDB-GENE-060526-266
zv5,21651122,21662580,465,256,0,0,ZDB-GENE-060421-3368
zv5,21745316,21746865,382,256,0,0,ZDB-GENE-060601-3
zv5,21895629,21896102,382,256,0,0,ZDB-GENE-021211-1
zv5,21909262,21919007,382,256,0,0,ZDB-GENE-060526-335
zv5,21971766,21978678,382,256,0,0,ZDB-GENE-050913-127
zv5,22098561,22100036,382,256,0,0,ZDB-GENE-040724-7
zv5,21651122,21662580,382,256,0,0,ZDB-GENE-060421-3368
zv5,21669383,21715949,382,256,0,0,ZDB-GENE-060526-267
zv5,21716684,21736272,382,256,0,0,ZDB-GENE-030131-1833
zv5,21899102,21906330,382,256,0,0,ZDB-GENE-040912-184
zv5,21931999,21949016,382,256,0,0,ZDB-GENE-060526-336
zv5,21954288,21968993,382,256,0,0,ZDB-GENE-040426-2634
zv5,21980466,21988403,382,256,0,0,ZDB-GENE-040426-1894
zv5,22040553,22071964,382,256,0,0,ZDB-GENE-040724-201
zv5,21753122,21772100,382,256,0,0,ZDB-GENE-060314-2
zv5,22102847,22203191,382,256,0,0,ZDB-GENE-030114-6
zv5,22102847,22203191,475,256,0,0,ZDB-GENE-030114-6
zv5,22224981,22225642,389,256,0,0,ZDB-GENE-040724-113
zv5,22227216,22229410,389,256,0,0,ZDB-GENE-040724-36
zv5,22212166,22220895,389,256,0,0,ZDB-GENE-060526-69
zv5,22237289,22264717,389,256,0,0,ZDB-GENE-040724-10
zv5,22102847,22203191,389,256,0,0,ZDB-GENE-030114-6
zv5,22268952,22274600,526,256,0.614318663,0,ZDB-GENE-030131-6588
zv5,22237289,22264717,526,256,0,0,ZDB-GENE-040724-10
zv5,22326320,22328851,408,256,0,0,ZDB-GENE-060526-376
zv5,22382986,22383865,408,0,0,ZDB-GENE-060526-127,
zv5,22353901,22373896,408,256,0,0,ZDB-GENE-060526-126
zv5,22396798,22397724,408,411,0,0,ZDB-GENE-060526-128
zv5,22477052,22479231,408,271,0,0,ZDB-GENE-060526-125
zv5,22410528,22461628,408,271,0,0,ZDB-GENE-060526-124
zv5,22570640,22597916,521,271,0,0,ZDB-GENE-060531-39
zv5,22842787,22848422,412,271,0,0,ZDB-GENE-060526-209
zv5,22570640,22597916,412,271,0,0,ZDB-GENE-060531-39
zv5,22606737,22646702,412,271,0,0,ZDB-GENE-040718-398
zv5,22649900,22662855,412,271,0,0,ZDB-GENE-031030-14
zv5,22705428,22711526,412,271,0,0,ZDB-GENE-030131-7890
zv5,22817099,22828021,412,271,0,0,ZDB-GENE-060526-224
zv5,22883684,22924418,412,271,0,0,ZDB-GENE-070202-3
zv5,22669610,22677321,412,271,0,0,ZDB-GENE-060526-114
zv5,22717254,22814262,412,271,0,0,ZDB-GENE-030131-9588
zv5,22883684,22924418,530,271,0,0,ZDB-GENE-070202-3
zv5,22927597,22955527,605,271,0.967555592,0,ZDB-GENE-030717-4
zv5,22964375,22987397,467,271,0,0,ZDB-GENE-060526-210
zv5,22927597,22955527,467,271,0.967555592,0,ZDB-GENE-030717-4
zv5,22994463,22997627,407,271,0,0,ZDB-GENE-060526-211
zv5,23041546,23042566,407,329,0,0,ZDB-GENE-060526-213
zv5,23053778,23054687,407,275,0,0,ZDB-GENE-060526-214
zv5,23057493,23061829,407,275,0,0,ZDB-GENE-060526-208
zv5,23071555,23077433,407,275,0,0,ZDB-GENE-060526-212
zv5,23519687,23520673,407,275,0,0,ZDB-GENE-070705-297
zv5,23008345,23033089,407,329,0,0,ZDB-GENE-070705-295
zv5,23079075,23205718,407,275,0,0,ZDB-GENE-060531-26
zv5,23797756,23802389,413,275,0,0,ZDB-GENE-070719-2
zv5,23850898,23853557,413,275,0,0,ZDB-GENE-030925-31
zv5,23857038,23866246,413,275,0,0,ZDB-GENE-030131-2207
zv5,23636042,23671696,413,275,0,0,ZDB-GENE-070705-296
zv5,23674633,23692410,413,275,0,0,ZDB-GENE-070705-269
zv5,23705862,23715519,413,275,0,0,ZDB-GENE-070705-270
zv5,23804470,23810685,413,275,0,0,ZDB-GENE-030131-1647
zv5,23810916,23836180,413,275,0,0,ZDB-GENE-060526-288
zv5,23870984,23880236,413,275,0,0,ZDB-GENE-060526-289
zv5,23881919,23889922,413,275,0,0,ZDB-GENE-060526-290
zv5,23898578,23914265,413,275,0,0,ZDB-GENE-030131-3625
zv5,23916481,23957365,413,275,0,0,ZDB-GENE-021211-2
zv5,23723061,23784381,413,275,0,0,ZDB-GENE-070705-271
zv5,23960361,24009973,413,360,0,0,ZDB-GENE-060526-382
zv5,24047379,24110426,396,402,0,0,ZDB-GENE-060526-383
zv5,24047379,24110426,417,402,0,0,ZDB-GENE-060526-383
zv5,24146343,24153244,417,299,0,0,ZDB-GENE-060526-286
zv5,24153495,24177600,417,299,0,0,ZDB-GENE-070424-236
zv5,24190000,24207824,322,601,0,0,ZDB-GENE-060526-287
zv5,24219114,24221923,389,309,0,0,ZDB-GENE-060531-134
zv5,24248414,24284991,434,232,0,0,ZDB-GENE-060531-133
zv5,24293967,24298514,434,232,0,0,ZDB-GENE-020423-1
zv5,24298675,24327479,434,232,0,0,ZDB-GENE-020402-2
zv5,24298675,24327479,406,232,0,0,ZDB-GENE-020402-2
zv5,24363303,24366870,434,232,0,0,ZDB-GENE-050227-6
zv5,24368837,24374067,434,232,0,0,ZDB-GENE-060526-186
zv5,24752963,24756103,434,232,0,0,ZDB-GENE-061215-23
zv5,24781965,24787225,434,232,0,0,ZDB-GENE-060526-195
zv5,24805479,24816595,434,232,0,0,ZDB-GENE-011212-5
zv5,24845879,24848270,434,232,0,0,ZDB-GENE-060531-72
zv5,24859577,24863574,434,232,0,0,ZDB-GENE-060526-194
zv5,24865002,24869815,434,232,0,0,ZDB-GENE-060526-200
zv5,24911305,24918429,434,232,0,0,ZDB-GENE-050306-56
zv5,24925142,24928024,434,232,0,0,ZDB-GENE-060526-198
zv5,24937056,24949033,434,232,0,0,ZDB-GENE-030710-6
zv5,25136980,25142247,434,235,0,0,ZDB-GENE-070705-537
zv5,24333942,24356952,434,232,0,0,ZDB-GENE-030826-11
zv5,24388858,24404745,434,232,0,0,ZDB-GENE-050417-450
zv5,24416516,24449183,434,232,0,0,ZDB-GENE-990415-158
zv5,24461114,24467343,434,232,0,0,ZDB-GENE-081104-272
zv5,24575014,24614052,434,232,0,0,ZDB-GENE-030408-3
zv5,24619692,24625566,434,232,0,0,ZDB-GENE-081104-212
zv5,24661194,24708529,434,232,0,0,ZDB-GENE-081104-60
zv5,24744281,24757969,434,232,0,0,ZDB-GENE-100922-206
zv5,24787405,24801330,434,232,0,0,ZDB-GENE-110411-102
zv5,24820104,24830650,434,232,0,0,ZDB-GENE-060601-2
zv5,24849440,24857182,434,232,0,0,ZDB-GENE-060531-73
zv5,24870305,24900159,434,232,0,0,ZDB-GENE-060526-199
zv5,24952825,24986412,434,232,0,0,ZDB-GENE-060526-197
zv5,25000088,25010558,434,199,0,0,ZDB-GENE-061009-27
zv5,25126047,25133905,434,235,0,0,ZDB-GENE-070705-535
zv5,25148497,25154243,434,235,0,0,ZDB-GENE-070705-536
zv5,25187334,25243169,434,234,0,0,ZDB-GENE-030131-6493
zv5,24376604,24386307,434,232,0,0,ZDB-GENE-030131-713
zv5,24635185,24651978,434,232,0,0,ZDB-GENE-050327-76
zv5,24757347,24779861,434,232,0,0,ZDB-GENE-100921-43
zv5,25022505,25098163,434,235,0,0,ZDB-GENE-020125-5
zv5,25156990,25186682,434,235,0,0,ZDB-GENE-030131-3432
zv5,25187334,25243169,591,234,0,0,ZDB-GENE-030131-6493
zv5,25187334,25243169,546,234,0,0,ZDB-GENE-030131-6493
zv5,25187334,25243169,462,234,0,0,ZDB-GENE-030131-6493
zv5,25187334,25243169,419,234,0,0,ZDB-GENE-030131-6493
zv5,25187334,25243169,372,234,0,0,ZDB-GENE-030131-6493
zv5,25187334,25243169,427,234,0,0,ZDB-GENE-030131-6493
zv5,25266075,25274883,475,261,0,0,ZDB-GENE-040718-57
zv5,25299319,25304680,475,261,0,0,ZDB-GENE-040406-2
zv5,25390450,25394415,475,242,0,0,ZDB-GENE-060531-70
zv5,25426868,25427522,475,242,0,0,ZDB-GENE-060531-60
zv5,25437312,25439492,475,242,0,0,ZDB-GENEP-060531-1
zv5,25445615,25452674,475,242,0,0,ZDB-GENE-060531-59
zv5,25487381,25488757,475,242,0,0,ZDB-GENE-060526-33
zv5,25508705,25509855,475,242,0,0,ZDB-GENE-060531-16
zv5,25518582,25524382,475,242,0,0,ZDB-GENE-040912-46
zv5,25543731,25545020,475,242,0,0,ZDB-GENE-060531-15
zv5,25728533,25730741,475,240,0,0,ZDB-GENE-030131-5174
zv5,25797843,25804504,475,240,0,0,ZDB-GENE-030131-8522
zv5,25825105,25832507,475,240,0,0,ZDB-GENE-060526-35
zv5,25889092,25900074,475,240,0,0,ZDB-GENE-030131-2303
zv5,25245263,25252381,475,261,0,0,ZDB-GENE-040625-10
zv5,25254150,25265274,475,261,0,0,ZDB-GENE-030131-6955
zv5,25276961,25288846,475,261,0,0,ZDB-GENE-990715-14
zv5,25310768,25344157,475,242,0,0,ZDB-GENE-030131-3135
