ensembl_gene_id,external_gene_name,hsapiens_homolog_associated_gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSDARG00000052656,si:ch211-193e13.5,CLEC12B,21.12534146,2.465932805,0.722227538,3.41434337,6.39359e-4,0.010269591
ENSDARG00000052656,si:ch211-193e13.5,KLRC3,21.12534146,2.465932805,0.722227538,3.41434337,6.39359e-4,0.010269591
ENSDARG00000052656,si:ch211-193e13.5,KLRC2,21.12534146,2.465932805,0.722227538,3.41434337,6.39359e-4,0.010269591
ENSDARG00000052656,si:ch211-193e13.5,CLEC2L,21.12534146,2.465932805,0.722227538,3.41434337,6.39359e-4,0.010269591
ENSDARG00000052656,si:ch211-193e13.5,CLECL1,21.12534146,2.465932805,0.722227538,3.41434337,6.39359e-4,0.010269591
ENSDARG00000052656,si:ch211-193e13.5,CD69,21.12534146,2.465932805,0.722227538,3.41434337,6.39359e-4,0.010269591
ENSDARG00000052656,si:ch211-193e13.5,KLRD1,21.12534146,2.465932805,0.722227538,3.41434337,6.39359e-4,0.010269591
ENSDARG00000052656,si:ch211-193e13.5,OLR1,21.12534146,2.465932805,0.722227538,3.41434337,6.39359e-4,0.010269591
ENSDARG00000052656,si:ch211-193e13.5,CLEC2D,21.12534146,2.465932805,0.722227538,3.41434337,6.39359e-4,0.010269591
ENSDARG00000052656,si:ch211-193e13.5,CLEC5A,21.12534146,2.465932805,0.722227538,3.41434337,6.39359e-4,0.010269591
ENSDARG00000052656,si:ch211-193e13.5,CLEC7A,21.12534146,2.465932805,0.722227538,3.41434337,6.39359e-4,0.010269591
ENSDARG00000052656,si:ch211-193e13.5,KLRC4,21.12534146,2.465932805,0.722227538,3.41434337,6.39359e-4,0.010269591
ENSDARG00000052656,si:ch211-193e13.5,CLEC2A,21.12534146,2.465932805,0.722227538,3.41434337,6.39359e-4,0.010269591
ENSDARG00000052656,si:ch211-193e13.5,KLRG2,21.12534146,2.465932805,0.722227538,3.41434337,6.39359e-4,0.010269591
ENSDARG00000052656,si:ch211-193e13.5,KLRC4-KLRK1,21.12534146,2.465932805,0.722227538,3.41434337,6.39359e-4,0.010269591
ENSDARG00000052656,si:ch211-193e13.5,CLEC9A,21.12534146,2.465932805,0.722227538,3.41434337,6.39359e-4,0.010269591
ENSDARG00000052656,si:ch211-193e13.5,KLRF1,21.12534146,2.465932805,0.722227538,3.41434337,6.39359e-4,0.010269591
ENSDARG00000052656,si:ch211-193e13.5,KLRC1,21.12534146,2.465932805,0.722227538,3.41434337,6.39359e-4,0.010269591
ENSDARG00000052656,si:ch211-193e13.5,CLEC12A,21.12534146,2.465932805,0.722227538,3.41434337,6.39359e-4,0.010269591
ENSDARG00000052656,si:ch211-193e13.5,CLEC2B,21.12534146,2.465932805,0.722227538,3.41434337,6.39359e-4,0.010269591
ENSDARG00000052656,si:ch211-193e13.5,CLEC1B,21.12534146,2.465932805,0.722227538,3.41434337,6.39359e-4,0.010269591
ENSDARG00000052656,si:ch211-193e13.5,KLRF2,21.12534146,2.465932805,0.722227538,3.41434337,6.39359e-4,0.010269591
ENSDARG00000052680,si:dkey-182g1.2,,31.05027027,3.364733938,0.79905121,4.210911509,2.54e-5,7.50573e-4
ENSDARG00000052688,paqr5b,PAQR5,28.36128039,2.824544173,0.814389321,3.468297166,5.23768e-4,0.008848409
ENSDARG00000052705,pkp1b,PKP1,245.6563874,2.423992848,0.745407489,3.251902998,0.001146351,0.016305183
ENSDARG00000052741,card11,CARD11,157.6079526,2.365345013,0.480094791,4.926829154,8.36e-7,4.49e-5
ENSDARG00000052846,fsta,FST,37.17705359,2.579780291,0.799533994,3.226604885,0.001252683,0.017494227
ENSDARG00000052895,htra3a,HTRA3,37.37586658,2.709300985,0.695902427,3.893219622,9.89e-5,0.002336035
ENSDARG00000052917,si:ch211-202f3.3,CAPN14,126.9566597,4.358740489,0.741072223,5.88166761,4.06e-9,6.13e-7
ENSDARG00000052997,sema4e,SEMA4A,120.9205246,2.671009098,0.614748599,4.344880333,1.39e-5,4.58681e-4
ENSDARG00000053003,slc35f1,SLC35F1,379.0733938,-2.466473223,0.728539108,-3.385505591,7.10473e-4,0.011111522
ENSDARG00000053005,cd22,,61.37676363,1.673050793,0.530474813,3.153874136,0.001611186,0.021504252
ENSDARG00000053010,lpcat2,LPCAT2,53.37780984,2.054598102,0.493600695,4.162470039,3.15e-5,9.01693e-4
ENSDARG00000053068,cyp8b1,CYP8B1,22.08136128,3.314173654,0.867766991,3.819197653,1.33886e-4,0.003001883
ENSDARG00000053091,si:ch211-204c21.1,DAB2,466.4867188,1.938861476,0.670582427,2.891309699,0.003836399,0.042178699
ENSDARG00000053104,fam102ba,FAM102B,55.18670967,2.216204366,0.713069341,3.107978759,0.001883716,0.024169687
ENSDARG00000053131,irak3,IRAK3,88.59606035,1.724216653,0.501565141,3.437672422,5.86737e-4,0.009609497
ENSDARG00000053133,b3gnt7l,B3GNT6,54.96955004,2.009316297,0.52580193,3.821431958,1.32679e-4,0.002984929
ENSDARG00000053232,itgb1b.1,ITGB1,83.15407733,4.616805017,0.715533997,6.452251093,1.1e-10,3.27e-8
ENSDARG00000053311,tespa1,TESPA1,51.41652185,1.707217135,0.56105809,3.042852718,0.00234347,0.02878217
ENSDARG00000053386,wdr27,AL031315.1,2.73178849,-2.648173177,0.876124072,-3.022600636,0.002506127,0.030378808
ENSDARG00000053386,wdr27,WDR27,2.73178849,-2.648173177,0.876124072,-3.022600636,0.002506127,0.030378808
ENSDARG00000053450,ftr06,RFPL4B,28.61274689,1.957769902,0.64503061,3.035158134,0.002404096,0.029375005
ENSDARG00000053450,ftr06,RFPL3,28.61274689,1.957769902,0.64503061,3.035158134,0.002404096,0.029375005
ENSDARG00000053450,ftr06,RFPL4AL1,28.61274689,1.957769902,0.64503061,3.035158134,0.002404096,0.029375005
ENSDARG00000053450,ftr06,RFPL1,28.61274689,1.957769902,0.64503061,3.035158134,0.002404096,0.029375005
ENSDARG00000053450,ftr06,RFPL2,28.61274689,1.957769902,0.64503061,3.035158134,0.002404096,0.029375005
ENSDARG00000053450,ftr06,RFPL4A,28.61274689,1.957769902,0.64503061,3.035158134,0.002404096,0.029375005
ENSDARG00000053450,ftr06,AL365214.3,28.61274689,1.957769902,0.64503061,3.035158134,0.002404096,0.029375005
ENSDARG00000053479,gdf6a,,59.62284918,2.960121175,0.870511274,3.400439791,6.72776e-4,0.010662246
ENSDARG00000053498,ednrbb,,22.84848632,2.45753546,0.817099949,3.007631396,0.002632923,0.031487637
ENSDARG00000053528,nog3,NOG,7.761467511,3.185431197,0.859006513,3.708273626,2.08677e-4,0.004305349
ENSDARG00000053535,lmo7b,LMO7,77.32576539,1.621170948,0.467404551,3.468453496,5.23463e-4,0.008848409
ENSDARG00000053563,ms4a17a.12,MS4A5,36.09685093,2.958817683,0.68315938,4.331079641,1.48e-5,4.83195e-4
ENSDARG00000053563,ms4a17a.12,MS4A2,36.09685093,2.958817683,0.68315938,4.331079641,1.48e-5,4.83195e-4
ENSDARG00000053563,ms4a17a.12,MS4A6A,36.09685093,2.958817683,0.68315938,4.331079641,1.48e-5,4.83195e-4
ENSDARG00000053563,ms4a17a.12,MS4A18,36.09685093,2.958817683,0.68315938,4.331079641,1.48e-5,4.83195e-4
ENSDARG00000053563,ms4a17a.12,MS4A13,36.09685093,2.958817683,0.68315938,4.331079641,1.48e-5,4.83195e-4
ENSDARG00000053563,ms4a17a.12,MS4A1,36.09685093,2.958817683,0.68315938,4.331079641,1.48e-5,4.83195e-4
ENSDARG00000053563,ms4a17a.12,MS4A14,36.09685093,2.958817683,0.68315938,4.331079641,1.48e-5,4.83195e-4
ENSDARG00000053563,ms4a17a.12,MS4A7,36.09685093,2.958817683,0.68315938,4.331079641,1.48e-5,4.83195e-4
ENSDARG00000053563,ms4a17a.12,MS4A3,36.09685093,2.958817683,0.68315938,4.331079641,1.48e-5,4.83195e-4
ENSDARG00000053563,ms4a17a.12,MS4A10,36.09685093,2.958817683,0.68315938,4.331079641,1.48e-5,4.83195e-4
ENSDARG00000053563,ms4a17a.12,MS4A6E,36.09685093,2.958817683,0.68315938,4.331079641,1.48e-5,4.83195e-4
ENSDARG00000053563,ms4a17a.12,AP004243.1,36.09685093,2.958817683,0.68315938,4.331079641,1.48e-5,4.83195e-4
ENSDARG00000053568,pstpip1b,PSTPIP1,69.2376247,1.923459651,0.647435127,2.970891708,0.002969365,0.034470731
ENSDARG00000053684,aldob,ALDOB,262.6286334,4.107077693,0.65323106,6.287327632,3.23e-10,7.51e-8
ENSDARG00000053761,si:dkey-187j14.4,SEPT14,42.68542999,4.297515967,0.798117403,5.38456617,7.26e-8,6.03e-6
ENSDARG00000053761,si:dkey-187j14.4,SEPT1,42.68542999,4.297515967,0.798117403,5.38456617,7.26e-8,6.03e-6
ENSDARG00000053836,si:ch211-284o19.8,,79.01613436,3.782069821,0.660289406,5.727897173,1.02e-8,1.29e-6
ENSDARG00000053858,crip1,,1466.785447,1.56721914,0.515311316,3.041305498,0.002355547,0.028897321
ENSDARG00000053934,hdhd3,HDHD3,81.01693388,-1.864851116,0.568511179,-3.280236494,0.001037201,0.015014152
ENSDARG00000054058,h1fx,H1FX,5935.075021,-1.399275778,0.4011155,-3.488460997,4.8581e-4,0.008348513
ENSDARG00000054060,pof1b,POF1B,278.6430069,4.322545017,0.682404027,6.334290018,2.38e-10,6e-8
ENSDARG00000054122,tmem30b,TMEM30B,86.36968725,4.089455392,0.773232957,5.288775333,1.23e-7,9.28e-6
ENSDARG00000054160,zgc:113625,GIMAP1,63.78846896,4.072888894,0.836633413,4.868188182,1.13e-6,5.66e-5
ENSDARG00000054160,zgc:113625,GIMAP2,63.78846896,4.072888894,0.836633413,4.868188182,1.13e-6,5.66e-5
ENSDARG00000054160,zgc:113625,GIMAP6,63.78846896,4.072888894,0.836633413,4.868188182,1.13e-6,5.66e-5
ENSDARG00000054160,zgc:113625,GIMAP4,63.78846896,4.072888894,0.836633413,4.868188182,1.13e-6,5.66e-5
ENSDARG00000054170,ltb4r2b,LTB4R2,17.53430934,3.162073002,0.811693813,3.895647536,9.79e-5,0.002318997
ENSDARG00000054255,tctex1d2,AC069257.3,183.7540945,-1.162643536,0.332157806,-3.50027461,4.64779e-4,0.008064841
ENSDARG00000054255,tctex1d2,TCTEX1D2,183.7540945,-1.162643536,0.332157806,-3.50027461,4.64779e-4,0.008064841
ENSDARG00000054302,ehd4,EHD4,463.1315449,1.402583605,0.390969171,3.5874532,3.33924e-4,0.006174846
ENSDARG00000054389,rhof,RHOF,74.61581666,1.659858566,0.482270822,3.441756145,5.77951e-4,0.00951174
ENSDARG00000054418,ssuh2.2,,1205.422531,1.130258779,0.382677625,2.953553344,0.003141383,0.035998871
ENSDARG00000054543,samsn1a,SAMSN1,405.3669208,2.066820889,0.496938105,4.159111305,3.19e-5,9.1261e-4
ENSDARG00000054548,si:ch73-285p12.4,GIMAP4,12.79859482,2.536120899,0.739039402,3.43164504,5.99932e-4,0.009753457
ENSDARG00000054548,si:ch73-285p12.4,GIMAP2,12.79859482,2.536120899,0.739039402,3.43164504,5.99932e-4,0.009753457
ENSDARG00000054548,si:ch73-285p12.4,GIMAP1,12.79859482,2.536120899,0.739039402,3.43164504,5.99932e-4,0.009753457
ENSDARG00000054548,si:ch73-285p12.4,GIMAP6,12.79859482,2.536120899,0.739039402,3.43164504,5.99932e-4,0.009753457
ENSDARG00000054609,slco2b1,SLCO2B1,487.3431966,3.596196954,0.475789719,7.558374656,4.08e-14,7.28e-11
ENSDARG00000054616,cldni,,684.4577055,5.054852186,0.733415375,6.892209187,5.49e-12,3.21e-9
ENSDARG00000054632,fli1a,FLI1,318.4366743,1.077189834,0.31118731,3.46154808,5.37078e-4,0.009009941
ENSDARG00000054818,rpl32,,42853.14872,-1.158905418,0.396521945,-2.922676617,0.003470367,0.03905031
ENSDARG00000054827,ssuh2.4,,142.8401143,1.819946004,0.463614725,3.925556947,8.65e-5,0.002088986
ENSDARG00000054837,zgc:136870,GIMAP1,105.950164,1.783605771,0.494546196,3.606550377,3.10295e-4,0.005823468
ENSDARG00000054837,zgc:136870,GIMAP4,105.950164,1.783605771,0.494546196,3.606550377,3.10295e-4,0.005823468
ENSDARG00000054837,zgc:136870,GIMAP6,105.950164,1.783605771,0.494546196,3.606550377,3.10295e-4,0.005823468
ENSDARG00000054837,zgc:136870,GIMAP2,105.950164,1.783605771,0.494546196,3.606550377,3.10295e-4,0.005823468
ENSDARG00000054942,lgals2a,LGALS2,1889.365302,1.930031189,0.596397601,3.236148481,0.001211543,0.017008512
ENSDARG00000055026,ptch2,PTCH2,37.06335222,2.712708223,0.798400182,3.397679866,6.79599e-4,0.010726862
ENSDARG00000055045,casp3b,CASP3,163.4469539,1.645473524,0.550082517,2.991321252,0.002777731,0.032617758
ENSDARG00000055118,mylipb,MYLIP,95.28863328,1.12894883,0.361755558,3.120750479,0.001803908,0.023476043
ENSDARG00000055186,ccr9a,CCR9,849.3188853,2.378590503,0.451338516,5.270080929,1.36e-7,1.01e-5
ENSDARG00000055226,slc7a7,SLC7A7,378.3246936,2.273651327,0.579146222,3.925867493,8.64e-5,0.002088986
ENSDARG00000055252,snap23.2,SNAP23,41.52783749,3.05322488,0.612958089,4.981131558,6.32e-7,3.62e-5
ENSDARG00000055253,slc12a10.3,,25.28135396,-2.192733466,0.706101133,-3.105409926,0.001900155,0.024299948
ENSDARG00000055270,si:ch1073-358c10.1,,88.31989183,-1.78168938,0.619806394,-2.874590192,0.004045522,0.043958326
ENSDARG00000055290,mpeg1.1,MPEG1,847.8252832,2.34346278,0.410680444,5.706292609,1.15e-8,1.4e-6
ENSDARG00000055307,sypl2a,SYPL2,1726.544936,0.894059557,0.27025213,3.308242412,9.38835e-4,0.013871807
ENSDARG00000055373,sema3fb,SEMA3F,70.86766551,4.133453117,0.67965899,6.081657386,1.19e-9,2.26e-7
ENSDARG00000055374,irf4b,IRF9,28.18275331,2.036025667,0.701112992,2.903990782,0.00368439,0.040949364
ENSDARG00000055395,foxq1b,FOXQ1,251.7860812,2.479857942,0.834269381,2.972490657,0.002953942,0.03436628
ENSDARG00000055476,CR352329.1,RFPL4AL1,16.08673272,3.072131916,0.744400916,4.126985672,3.68e-5,0.001026595
ENSDARG00000055476,CR352329.1,RFPL4A,16.08673272,3.072131916,0.744400916,4.126985672,3.68e-5,0.001026595
ENSDARG00000055476,CR352329.1,RFPL3,16.08673272,3.072131916,0.744400916,4.126985672,3.68e-5,0.001026595
ENSDARG00000055476,CR352329.1,AL365214.3,16.08673272,3.072131916,0.744400916,4.126985672,3.68e-5,0.001026595
ENSDARG00000055476,CR352329.1,RFPL1,16.08673272,3.072131916,0.744400916,4.126985672,3.68e-5,0.001026595
ENSDARG00000055476,CR352329.1,RFPL2,16.08673272,3.072131916,0.744400916,4.126985672,3.68e-5,0.001026595
ENSDARG00000055476,CR352329.1,RFPL4B,16.08673272,3.072131916,0.744400916,4.126985672,3.68e-5,0.001026595
ENSDARG00000055498,si:ch1073-184j22.1,,301.3909384,-2.65623153,0.710217735,-3.74002422,1.84003e-4,0.003897756
ENSDARG00000055504,si:ch211-212k18.7,CD68,2238.289856,2.321653724,0.400474418,5.797258494,6.74e-9,9.19e-7
ENSDARG00000055514,icn2,S100A16,732.1398516,3.851599254,0.759633612,5.070338115,3.97e-7,2.48e-5
ENSDARG00000055520,ftr61,AL365214.3,29.13944443,2.992726792,0.782498883,3.824576439,1.30997e-4,0.002956417
ENSDARG00000055520,ftr61,RFPL4AL1,29.13944443,2.992726792,0.782498883,3.824576439,1.30997e-4,0.002956417
ENSDARG00000055520,ftr61,RFPL4A,29.13944443,2.992726792,0.782498883,3.824576439,1.30997e-4,0.002956417
ENSDARG00000055520,ftr61,RFPL3,29.13944443,2.992726792,0.782498883,3.824576439,1.30997e-4,0.002956417
ENSDARG00000055520,ftr61,RFPL1,29.13944443,2.992726792,0.782498883,3.824576439,1.30997e-4,0.002956417
ENSDARG00000055520,ftr61,RFPL4B,29.13944443,2.992726792,0.782498883,3.824576439,1.30997e-4,0.002956417
ENSDARG00000055520,ftr61,RFPL2,29.13944443,2.992726792,0.782498883,3.824576439,1.30997e-4,0.002956417
ENSDARG00000055550,FO834888.1,,59.39177629,1.815199666,0.604404333,3.003286984,0.002670804,0.031816181
ENSDARG00000055560,p2ry8,P2RY8,30.70424119,2.362106144,0.658326217,3.588048118,3.33163e-4,0.006171444
ENSDARG00000055592,capn2b,CAPN2,843.9217979,1.764115699,0.482905683,3.653126816,2.59066e-4,0.005057228
ENSDARG00000055647,ftr82,,115.0871392,1.342420322,0.462936969,2.899790711,0.003734119,0.041394547
ENSDARG00000055713,fmnl1a,FMNL1,602.4197861,1.962470064,0.457689598,4.287775101,1.8e-5,5.64502e-4
ENSDARG00000055715,capn8,,19.73989913,3.430022357,0.77160421,4.445313172,8.78e-6,3.09343e-4
ENSDARG00000055722,bco2a,BCO2,457.1623867,-2.537492575,0.751676652,-3.375776764,7.36076e-4,0.011403584
ENSDARG00000055750,foxp3a,,132.6104639,2.155580762,0.501084757,4.301828646,1.69e-5,5.38127e-4
ENSDARG00000055751,fosb,FOSB,554.6947201,2.776191067,0.850601487,3.26379757,0.001099297,0.015759508
ENSDARG00000055852,mtnr1ab,MTNR1A,224.61234580000001,-3.317113116,0.651037788,-5.095116097,3.49e-7,2.27e-5
ENSDARG00000055955,lcp2a,LCP2,315.2172768,1.770379949,0.487500653,3.631543753,2.81731e-4,0.005396269
ENSDARG00000055996,rps8a,RPS8,46104.14091,-1.024416462,0.342579713,-2.990301011,0.002787027,0.032708959
ENSDARG00000056026,tprg1,TPRG1,79.86337013,2.826346687,0.571480356,4.94565851,7.59e-7,4.15e-5
ENSDARG00000056029,cyp26c1,CYP26C1,47.19187373,3.84840787,0.765756854,5.025626408,5.02e-7,2.99e-5
ENSDARG00000056047,noxa1,NOXA1,8.670852398,3.528073881,0.832705129,4.236882611,2.27e-5,6.82966e-4
ENSDARG00000056084,igsf21b,IGSF21,8.097442754,2.789559784,0.815890719,3.419036053,6.28434e-4,0.010143997
ENSDARG00000056239,tmem45b,TMEM45B,50.77915161,2.286945184,0.670041455,3.413139837,6.4219e-4,0.010307315
ENSDARG00000056324,zgc:123295,TPSAB1,39.84638704,3.33333843,0.823417228,4.04817669,5.16e-5,0.001350087
ENSDARG00000056324,zgc:123295,TPSG1,39.84638704,3.33333843,0.823417228,4.04817669,5.16e-5,0.001350087
ENSDARG00000056324,zgc:123295,TPSB2,39.84638704,3.33333843,0.823417228,4.04817669,5.16e-5,0.001350087
ENSDARG00000056324,zgc:123295,TPSD1,39.84638704,3.33333843,0.823417228,4.04817669,5.16e-5,0.001350087
ENSDARG00000056407,irf8,IRF8,508.8176138,1.685540926,0.483785099,3.484069538,4.93851e-4,0.008473092
ENSDARG00000056477,ccdc125,,81.26801799,2.19510925,0.538715252,4.074711534,4.61e-5,0.001227431
ENSDARG00000056499,ca6,CA6,180.0350993,4.522966597,0.703924113,6.425361073,1.32e-10,3.75e-8
ENSDARG00000056530,cpamd8,CPAMD8,222.0871405,1.961458669,0.694428981,2.824563378,0.004734508,0.049806807
ENSDARG00000056535,pla2g4f.1,JMJD7-PLA2G4B,66.23396707,3.977345691,0.691825618,5.749058125,8.97e-9,1.18e-6
ENSDARG00000056535,pla2g4f.1,PLA2G4B,66.23396707,3.977345691,0.691825618,5.749058125,8.97e-9,1.18e-6
ENSDARG00000056535,pla2g4f.1,PLA2G4D,66.23396707,3.977345691,0.691825618,5.749058125,8.97e-9,1.18e-6
ENSDARG00000056535,pla2g4f.1,PLA2G4E,66.23396707,3.977345691,0.691825618,5.749058125,8.97e-9,1.18e-6
ENSDARG00000056615,cybb,CYBB,286.6253891,1.931460553,0.509522444,3.790727129,1.50207e-4,0.003313069
ENSDARG00000056615,cybb,DUOX1,286.6253891,1.931460553,0.509522444,3.790727129,1.50207e-4,0.003313069
ENSDARG00000056630,angptl5,ANGPTL5,43.46109503,2.236744057,0.605936718,3.691382266,2.23039e-4,0.00451458
ENSDARG00000056639,carmil2,,74.36064439,2.122531285,0.553790278,3.832734827,1.26727e-4,0.002881312
ENSDARG00000056654,gna15.3,GNA11,15.60259393,2.924057861,0.807107678,3.622884455,2.91336e-4,0.005545492
ENSDARG00000056654,gna15.3,GNAT3,15.60259393,2.924057861,0.807107678,3.622884455,2.91336e-4,0.005545492
ENSDARG00000056654,gna15.3,GNA15,15.60259393,2.924057861,0.807107678,3.622884455,2.91336e-4,0.005545492
ENSDARG00000056680,stc2a,STC2,85.22685191,2.361750561,0.741850618,3.18359317,0.001454593,0.01972181
ENSDARG00000056753,dctn1b,DCTN1,90.00105872,-3.798389583,0.781850144,-4.858206666,1.18e-6,5.92e-5
ENSDARG00000056753,dctn1b,AC006030.1,90.00105872,-3.798389583,0.781850144,-4.858206666,1.18e-6,5.92e-5
ENSDARG00000056767,itgb3a,AC068234.1,75.97578101,4.012990534,0.670059029,5.989010464,2.11e-9,3.56e-7
ENSDARG00000056767,itgb3a,ITGB3,75.97578101,4.012990534,0.670059029,5.989010464,2.11e-9,3.56e-7
ENSDARG00000056773,zgc:163079,TPSB2,463.0171052,5.903681527,0.696050648,8.481683832,2.22e-17,9.5e-14
ENSDARG00000056773,zgc:163079,TPSD1,463.0171052,5.903681527,0.696050648,8.481683832,2.22e-17,9.5e-14
ENSDARG00000056773,zgc:163079,TPSG1,463.0171052,5.903681527,0.696050648,8.481683832,2.22e-17,9.5e-14
ENSDARG00000056773,zgc:163079,TPSAB1,463.0171052,5.903681527,0.696050648,8.481683832,2.22e-17,9.5e-14
ENSDARG00000056804,si:dkey-40g16.6,,704.5881027,3.624166823,0.624897026,5.799622455,6.65e-9,9.19e-7
ENSDARG00000056819,hoxa9b,,315.7914547,2.89652676,0.836202888,3.463904278,5.32396e-4,0.008961928
ENSDARG00000056836,si:ch211-125o16.4,,482.9944532,5.885994809,0.679695458,8.659753039,4.73e-18,2.53e-14
ENSDARG00000056874,lygl1,LYG1,1427.544397,1.548978555,0.461838292,3.35394137,7.96692e-4,0.01218387
ENSDARG00000056874,lygl1,LYG2,1427.544397,1.548978555,0.461838292,3.35394137,7.96692e-4,0.01218387
ENSDARG00000056913,pcolcea,PCOLCE,824.8460538,4.522543174,0.693511637,6.521221749,6.97e-11,2.3e-8
ENSDARG00000056921,ankk1,ANKK1,16.09236735,3.435428196,0.766001385,4.484885098,7.3e-6,2.68185e-4
ENSDARG00000057035,stoml3b,STOML3,129.2787794,2.442941801,0.576919272,4.234460379,2.29e-5,6.85541e-4
ENSDARG00000057121,c7b,C7,591.4358498,3.431261909,0.53856685,6.37109749,1.88e-10,4.92e-8
ENSDARG00000057138,zgc:174164,ADAM30,35.99275484,3.991333163,0.785034132,5.084279781,3.69e-7,2.38e-5
ENSDARG00000057138,zgc:174164,ADAM18,35.99275484,3.991333163,0.785034132,5.084279781,3.69e-7,2.38e-5
ENSDARG00000057138,zgc:174164,ADAM29,35.99275484,3.991333163,0.785034132,5.084279781,3.69e-7,2.38e-5
ENSDARG00000057138,zgc:174164,ADAM20,35.99275484,3.991333163,0.785034132,5.084279781,3.69e-7,2.38e-5
ENSDARG00000057138,zgc:174164,ADAMDEC1,35.99275484,3.991333163,0.785034132,5.084279781,3.69e-7,2.38e-5
ENSDARG00000057138,zgc:174164,ADAM32,35.99275484,3.991333163,0.785034132,5.084279781,3.69e-7,2.38e-5
ENSDARG00000057138,zgc:174164,ADAM7,35.99275484,3.991333163,0.785034132,5.084279781,3.69e-7,2.38e-5
ENSDARG00000057138,zgc:174164,ADAM21,35.99275484,3.991333163,0.785034132,5.084279781,3.69e-7,2.38e-5
ENSDARG00000057138,zgc:174164,ADAM2,35.99275484,3.991333163,0.785034132,5.084279781,3.69e-7,2.38e-5
ENSDARG00000057143,nradd,AC005840.1,28.77183432,2.877620203,0.622397488,4.623444439,3.77e-6,1.58331e-4
ENSDARG00000057143,nradd,TNFRSF10B,28.77183432,2.877620203,0.622397488,4.623444439,3.77e-6,1.58331e-4
ENSDARG00000057143,nradd,TNFRSF10C,28.77183432,2.877620203,0.622397488,4.623444439,3.77e-6,1.58331e-4
ENSDARG00000057143,nradd,TNFRSF10A,28.77183432,2.877620203,0.622397488,4.623444439,3.77e-6,1.58331e-4
ENSDARG00000057143,nradd,TNFRSF18,28.77183432,2.877620203,0.622397488,4.623444439,3.77e-6,1.58331e-4
ENSDARG00000057143,nradd,TNFRSF10D,28.77183432,2.877620203,0.622397488,4.623444439,3.77e-6,1.58331e-4
ENSDARG00000057143,nradd,CD27,28.77183432,2.877620203,0.622397488,4.623444439,3.77e-6,1.58331e-4
ENSDARG00000057173,ifit8,IFIT1,1287.014609,2.209862015,0.694679907,3.181122693,0.001467055,0.019853029
ENSDARG00000057173,ifit8,IFIT2,1287.014609,2.209862015,0.694679907,3.181122693,0.001467055,0.019853029
ENSDARG00000057173,ifit8,IFIT3,1287.014609,2.209862015,0.694679907,3.181122693,0.001467055,0.019853029
ENSDARG00000057173,ifit8,IFIT5,1287.014609,2.209862015,0.694679907,3.181122693,0.001467055,0.019853029
ENSDARG00000057173,ifit8,IFIT1B,1287.014609,2.209862015,0.694679907,3.181122693,0.001467055,0.019853029
ENSDARG00000057227,si:dkey-222b8.4,KIAA0895,15.43521834,-2.680039437,0.784117733,-3.417904385,6.31053e-4,0.010161836
ENSDARG00000057241,tnfsf10,TNFSF10,475.1762569,1.446486201,0.451035012,3.207037507,0.001341095,0.018491638
ENSDARG00000057262,si:dkey-91i10.3,,153.1979913,2.401963397,0.78142603,3.073820561,0.002113365,0.026426327
ENSDARG00000057263,zgc:173729,SERPINB8,15.6859529,2.773882705,0.849145616,3.266674941,0.001088186,0.015625321
ENSDARG00000057273,alox5a,ALOX5,91.33736896,2.194842875,0.510154092,4.302313574,1.69e-5,5.38127e-4
ENSDARG00000057437,apodb,APOD,85.2754525,2.604484046,0.717006252,3.632442587,2.80751e-4,0.00538232
